DATASETS THAT HAVE BEEN INECTED AFTER THE SECOND ROUND MIGRATION  (94)
/PhotonJetsBkg_EtGamma_27_33/GEN/CMSSW_1_2_4-Spring07-JetMet-1176533142 /PhotonJetsBkg_EtGamma_27_33/CMSSW_1_2_4-Spring07-JetMet-1176533142/GEN-SIM

/bbA100_2tau/GEN/CMSSW_1_2_3-Spring07-Higgs-1176300389		           /bbA100_2tau/CMSSW_1_2_3-Spring07-Higgs-1176300389/GEN-SIM
/bbA120_2tau/GEN/CMSSW_1_2_3-Spring07-Higgs-1176300390		           /bbA120_2tau/CMSSW_1_2_3-Spring07-Higgs-1176300390/GEN-SIM
/bbA140_2tau/GEN/CMSSW_1_2_3-Spring07-Higgs-1176300390		           /bbA140_2tau/CMSSW_1_2_3-Spring07-Higgs-1176300390/GEN-SIM
/bbA160_2tau/GEN/CMSSW_1_2_3-Spring07-Higgs-1176300391		           /bbA160_2tau/CMSSW_1_2_3-Spring07-Higgs-1176300391/GEN-SIM
/bbA180_2tau/GEN/CMSSW_1_2_3-Spring07-Higgs-1176300391		           /bbA180_2tau/CMSSW_1_2_3-Spring07-Higgs-1176300391/GEN-SIM
/bbA200_2tau/GEN/CMSSW_1_2_3-Spring07-Higgs-1176300392		           /bbA200_2tau/CMSSW_1_2_3-Spring07-Higgs-1176300392/GEN-SIM
/bbA300_2tau/GEN/CMSSW_1_2_3-Spring07-Higgs-1176300392		           /bbA300_2tau/CMSSW_1_2_3-Spring07-Higgs-1176300392/GEN-SIM
/bbA500_2tau/GEN/CMSSW_1_2_3-Spring07-Higgs-1176300393		           /bbA500_2tau/CMSSW_1_2_3-Spring07-Higgs-1176300393/GEN-SIM
/bbA800_2tau/GEN/CMSSW_1_2_3-Spring07-Higgs-1176300393		           /bbA800_2tau/CMSSW_1_2_3-Spring07-Higgs-1176300393/GEN-SIM
/DY_mumu_110/GEN/CMSSW_1_2_3-Spring07-EWK-1176731310		           /DY_mumu_110/CMSSW_1_2_3-Spring07-EWK-1176731310/GEN-SIM
/DY_mumu_250/GEN/CMSSW_1_2_3-Spring07-EWK-1176731311		           /DY_mumu_250/CMSSW_1_2_3-Spring07-EWK-1176731311/GEN-SIM
/DY_mumu_500/GEN/CMSSW_1_2_3-Spring07-EWK-1176731311		           /DY_mumu_500/CMSSW_1_2_3-Spring07-EWK-1176731311/GEN-SIM
/HBBbar_60_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1175711790	   /HBBbar_60_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1175711790/GEN-SIM
/Htautau_100_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1175784903	   /Htautau_100_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1175784903/GEN-SIM
/Htautau_100/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176047332		   /Htautau_100/CMSSW_1_2_3-Spring07-PFlowTau-1176047332/GEN-SIM
/Htautau_120_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1175784918	   /Htautau_120_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1175784918/GEN-SIM
/Htautau_120/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176047344		   /Htautau_120/CMSSW_1_2_3-Spring07-PFlowTau-1176047344/GEN-SIM
/Htautau_160_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1175784943	   /Htautau_160_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1175784943/GEN-SIM
/Htautau_160/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176047354		   /Htautau_160/CMSSW_1_2_3-Spring07-PFlowTau-1176047354/GEN-SIM
/Htautau_200_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1175784964	   /Htautau_200_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1175784964/GEN-SIM
/Htautau_200/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176047376		   /Htautau_200/CMSSW_1_2_3-Spring07-PFlowTau-1176047376/GEN-SIM
/Htautau_240_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1175784987	   /Htautau_240_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1175784987/GEN-SIM
/Htautau_240/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176047385		   /Htautau_240/CMSSW_1_2_3-Spring07-PFlowTau-1176047385/GEN-SIM
/Htautau_280_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1175785001	   /Htautau_280_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1175785001/GEN-SIM
/Htautau_280/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176047396		   /Htautau_280/CMSSW_1_2_3-Spring07-PFlowTau-1176047396/GEN-SIM
/Htautau_300_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1175785016	   /Htautau_300_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1175785016/GEN-SIM
/Htautau_300/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176047405		   /Htautau_300/CMSSW_1_2_3-Spring07-PFlowTau-1176047405/GEN-SIM
/Htautau_60_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1175784810	   /Htautau_60_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1175784810/GEN-SIM
/Htautau_60/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176047306		   /Htautau_60/CMSSW_1_2_3-Spring07-PFlowTau-1176047306/GEN-SIM
/Htautau_80_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1175784885	   /Htautau_80_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1175784885/GEN-SIM
/Htautau_80/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176047322		   /Htautau_80/CMSSW_1_2_3-Spring07-PFlowTau-1176047322/GEN-SIM
/Zprime_100_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176459742	   /Zprime_100_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1176459742/GEN-SIM
/Zprime_120_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176459755	   /Zprime_120_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1176459755/GEN-SIM
/Zprime_160_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176459768	   /Zprime_160_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1176459768/GEN-SIM
/Zprime_200_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176459778	   /Zprime_200_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1176459778/GEN-SIM
/Zprime_240_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176459793	   /Zprime_240_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1176459793/GEN-SIM
/Zprime_280_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176459806	   /Zprime_280_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1176459806/GEN-SIM
/Zprime_300_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176459815	   /Zprime_300_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1176459815/GEN-SIM
/Zprime_60_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176459715	   /Zprime_60_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1176459715/GEN-SIM
/Zprime_80_no-vtx-smear/GEN/CMSSW_1_2_3-Spring07-PFlowTau-1176459725	   /Zprime_80_no-vtx-smear/CMSSW_1_2_3-Spring07-PFlowTau-1176459725/GEN-SIM
/SingleMuon_pt200_neg/GEN/CMSSW_1_2_3-Spring07-Muons-1177322980		   /SingleMuon_pt200_neg/CMSSW_1_2_3-Spring07-Muons-1177322980/GEN-SIM
/SingleMuon_pt200_pos/GEN/CMSSW_1_2_3-Spring07-Muons-1177322989		   /SingleMuon_pt200_pos/CMSSW_1_2_3-Spring07-Muons-1177322989/GEN-SIM
/SingleMuon_pt2000_neg/GEN/CMSSW_1_2_3-Spring07-Muons-1176989782	   /SingleMuon_pt2000_neg/CMSSW_1_2_3-Spring07-Muons-1176989782/GEN-SIM
/SingleMuon_pt2000_pos/GEN/CMSSW_1_2_3-Spring07-Muons-1177322959	   /SingleMuon_pt2000_pos/CMSSW_1_2_3-Spring07-Muons-1177322959/GEN-SIM
/SingleMuon_pt30_neg/GEN/CMSSW_1_2_3-Spring07-Muons-1177323034		   /SingleMuon_pt30_neg/CMSSW_1_2_3-Spring07-Muons-1177323034/GEN-SIM
/SingleMuon_pt30_pos/GEN/CMSSW_1_2_3-Spring07-Muons-1177323043		   /SingleMuon_pt30_pos/CMSSW_1_2_3-Spring07-Muons-1177323043/GEN-SIM
/SingleMuon_pt300_neg/GEN/CMSSW_1_2_3-Spring07-Muons-1177323014		   /SingleMuon_pt300_neg/CMSSW_1_2_3-Spring07-Muons-1177323014/GEN-SIM
/SingleMuon_pt300_pos/GEN/CMSSW_1_2_3-Spring07-Muons-1176488705		   /SingleMuon_pt300_pos/CMSSW_1_2_3-Spring07-Muons-1176488705/GEN-SIM
/SingleMuon_pt400_neg/GEN/CMSSW_1_2_3-Spring07-Muons-1176488760		   /SingleMuon_pt400_neg/CMSSW_1_2_3-Spring07-Muons-1176488760/GEN-SIM
/SingleMuon_pt400_pos/GEN/CMSSW_1_2_3-Spring07-Muons-1176488773		   /SingleMuon_pt400_pos/CMSSW_1_2_3-Spring07-Muons-1176488773/GEN-SIM
/QCD_Pt_50_80/GEN/CMSSW_1_2_3-Spring07-JetMet-1174904055		   /QCD_Pt_50_80/CMSSW_1_2_3-Spring07-JetMet-1174904055/GEN-SIM
/ZmumuJets_EtGamma_135_165/SIM/CMSSW_1_2_4-Spring07-JetMet-1176460546	   /ZmumuJets_EtGamma_135_165/CMSSW_1_2_4-Spring07-JetMet-1176460546/GEN-SIM
/ZmumuJets_EtGamma_18_22/SIM/CMSSW_1_2_4-Spring07-JetMet-1176460375	   /ZmumuJets_EtGamma_18_22/CMSSW_1_2_4-Spring07-JetMet-1176460375/GEN-SIM
/ZmumuJets_EtGamma_180_220/SIM/CMSSW_1_2_4-Spring07-JetMet-1176460562	   /ZmumuJets_EtGamma_180_220/CMSSW_1_2_4-Spring07-JetMet-1176460562/GEN-SIM
/ZmumuJets_EtGamma_270_330/SIM/CMSSW_1_2_4-Spring07-JetMet-1176460582	   /ZmumuJets_EtGamma_270_330/CMSSW_1_2_4-Spring07-JetMet-1176460582/GEN-SIM
/ZmumuJets_EtGamma_36_44/SIM/CMSSW_1_2_4-Spring07-JetMet-1176460460	   /ZmumuJets_EtGamma_36_44/CMSSW_1_2_4-Spring07-JetMet-1176460460/GEN-SIM
/ZmumuJets_EtGamma_450_550/SIM/CMSSW_1_2_4-Spring07-JetMet-1176460596	   /ZmumuJets_EtGamma_450_550/CMSSW_1_2_4-Spring07-JetMet-1176460596/GEN-SIM
/ZmumuJets_EtGamma_54_66/SIM/CMSSW_1_2_4-Spring07-JetMet-1176460482	   /ZmumuJets_EtGamma_54_66/CMSSW_1_2_4-Spring07-JetMet-1176460482/GEN-SIM
/ZmumuJets_EtGamma_90_110/SIM/CMSSW_1_2_4-Spring07-JetMet-1176460533	   /ZmumuJets_EtGamma_90_110/CMSSW_1_2_4-Spring07-JetMet-1176460533/GEN-SIM
/PhotonJets_EtGamma_180_220/GEN/CMSSW_1_2_4-Spring07-JetMet-1176533140	   /PhotonJets_EtGamma_180_220/CMSSW_1_2_4-Spring07-JetMet-1176533140/GEN-SIM
/PhotonJets_EtGamma_270_330/GEN/CMSSW_1_2_4-Spring07-JetMet-1176533139	   /PhotonJets_EtGamma_270_330/CMSSW_1_2_4-Spring07-JetMet-1176533139/GEN-SIM
/PhotonJetsBkg_EtGamma_135_165/GEN/CMSSW_1_2_4-Spring07-JetMet-1176533140  /PhotonJetsBkg_EtGamma_135_165/CMSSW_1_2_4-Spring07-JetMet-1176533140/GEN-SIM
/PhotonJetsBkg_EtGamma_18_22/GEN/CMSSW_1_2_4-Spring07-JetMet-1176533143	   /PhotonJetsBkg_EtGamma_18_22/CMSSW_1_2_4-Spring07-JetMet-1176533143/GEN-SIM
/PhotonJetsBkg_EtGamma_27_33/GEN/CMSSW_1_2_4-Spring07-JetMet-1176533142	   /PhotonJetsBkg_EtGamma_27_33/CMSSW_1_2_4-Spring07-JetMet-1176533142/GEN-SIM
/DiPhoton_Box_Pthat_200/SIM/CMSSW_1_2_3-Spring07-SUSYBSM-1175190524	   /DiPhoton_Box_Pthat_200/CMSSW_1_2_3-Spring07-SUSYBSM-1175190524/GEN-SIM
/Z_Incl_Pt_85_150/SIM/CMSSW_1_2_3-Spring07-SUSYBSM-1174657669		   /Z_Incl_Pt_85_150/CMSSW_1_2_3-Spring07-SUSYBSM-1174657669/GEN-SIM
/Z_Incl_Pt150_250/SIM/CMSSW_1_2_3-Spring07-SUSYBSM-1174914646		   /Z_Incl_Pt150_250/CMSSW_1_2_3-Spring07-SUSYBSM-1174914646/GEN-SIM
/Zjet_bb/SIM/CMSSW_1_2_3-Spring07-SUSYBSM-1175687881			   /Zjet_bb/CMSSW_1_2_3-Spring07-SUSYBSM-1175687881/GEN-SIM


DATASETS FOR THE 3rd ROUND MIGRATION (29). THEY HAVE BEEN INJECTED

/mc-onsel-120_NonPrompt_Jpsi_mumu_GEN_SIM/GEN/CMSSW_1_2_0-GEN-SIM-1176484882  /NonPrompt_Jpsi_mumu/CMSSW_1_2_0-1176484882/GEN-SIM
/mc-onsel-120_PU_Photon_Jets_pt_80_120/GEN/CMSSW_1_2_0-FEVT-1167322268        /Photon_Jets_pt_80_120/CMSSW_1_2_0-1167322268/GEN-SIM
/mc-onsel-120_PU_Wjets_pt_470_600/GEN/CMSSW_1_2_0-FEVT-1167322268             /Wjets_pt_470_600/CMSSW_1_2_0-1167322268/GEN-SIM
/Spring07-123-Alpgen-W0j-SIM/SIM/CMSSW_1_2_3-SIM-1176909677                   /W0j/CMSSW_1_2_3-Spring07-EWK-Alpgen-1176909677/SIM
/Spring07-123-Alpgen-W1j-SIM/SIM/CMSSW_1_2_3-SIM-1176909726                   /W1j/CMSSW_1_2_3-Spring07-EWK-Alpgen-1176909726/SIM
/Spring07-123-Alpgen-W2j-SIM/SIM/CMSSW_1_2_3-SIM-1176408359                   /W2j/CMSSW_1_2_3-Spring07-EWK-Alpgen-1176408359/SIM
/Spring07-123-Alpgen-W3j-SIM/SIM/CMSSW_1_2_3-SIM-1176408416                   /W3j/CMSSW_1_2_3-Spring07-EWK-Alpgen-1176408416/SIM
/Spring07-123-Alpgen-W4j-SIM/SIM/CMSSW_1_2_3-SIM-1176408486                   /W4j/CMSSW_1_2_3-Spring07-EWK-Alpgen-1176408486/SIM
/Spring07-123-Alpgen-Z0j-SIM/SIM/CMSSW_1_2_3-SIM-1176407869                   /Z0j/CMSSW_1_2_3-Spring07-EWK-Alpgen-1176407869/SIM
/Spring07-123-Alpgen-Z1j-SIM/SIM/CMSSW_1_2_3-SIM-1176909841                   /Z1j/CMSSW_1_2_3-Spring07-EWK-Alpgen-1176909841/SIM
/Spring07-123-Alpgen-Z2j-SIM/SIM/CMSSW_1_2_3-SIM-1176408093                   /Z2j/CMSSW_1_2_3-Spring07-EWK-Alpgen-1176408093/SIM  
/Spring07-123-Alpgen-Z3j-SIM/SIM/CMSSW_1_2_3-SIM-1176408142                   /Z3j/CMSSW_1_2_3-Spring07-EWK-Alpgen-1176408142/SIM
/Spring07-123-Alpgen-Z4j-SIM/SIM/CMSSW_1_2_3-SIM-1176408202                   /Z4j/CMSSW_1_2_3-Spring07-EWK-Alpgen-1176408202/SIM
/Spring07-123-Alpgen-tt0j-SIM/SIM/CMSSW_1_2_3-SIM-1176408603                  /tt0j/CMSSW_1_2_3-Spring07-Top-Alpgen-1176408603/SIM
/Spring07-123-Alpgen-tt1j-SIM/SIM/CMSSW_1_2_3-SIM-1176408679                  /tt1j/CMSSW_1_2_3-Spring07-Top-Alpgen-1176408679/SIM
/Spring07-123-Alpgen-tt2j-SIM/SIM/CMSSW_1_2_3-SIM-1176408749                  /tt2j/CMSSW_1_2_3-Spring07-Top-Alpgen-1176408749/SIM
/Spring07-123-Alpgen-tt3j-SIM/SIM/CMSSW_1_2_3-SIM-1176408796                  /tt3j/CMSSW_1_2_3-Spring07-Top-Alpgen-1176408796/SIM
/Spring07-123-Alpgen-tt4j-SIM/SIM/CMSSW_1_2_3-SIM-1176408847                  /tt4j/CMSSW_1_2_3-Spring07-Top-Alpgen-1176408847/SIM
/PhotonJetsBkg_EtGamma_22_26/SIM/CMSSW_1_2_4-Spring07-JetMet-1176533143       /PhotonJetsBkg_EtGamma_22_26/CMSSW_1_2_4-Spring07-JetMet-1176533143/GEN-SIM 
/PhotonJetsBkg_EtGamma_36_44/GEN/CMSSW_1_2_4-Spring07-JetMet-1176533142       /PhotonJetsBkg_EtGamma_36_44/CMSSW_1_2_4-Spring07-JetMet-1176533142/GEN-SIM 
/PhotonJetsBkg_EtGamma_54_66/SIM/CMSSW_1_2_4-Spring07-JetMet-1176533141       /PhotonJetsBkg_EtGamma_54_66/CMSSW_1_2_4-Spring07-JetMet-1176533141/GEN-SIM 
/PhotonJetsBkg_EtGamma_90_110/SIM/CMSSW_1_2_4-Spring07-JetMet-1176533141      /PhotonJetsBkg_EtGamma_90_110/CMSSW_1_2_4-Spring07-JetMet-1176533141/GEN-SIM
/DiElectrons_Ene500to4000/GEN/CMSSW_1_2_3-Spring07-1117                       /DiElectrons_Ene500to4000/CMSSW_1_2_3-Spring07-Egamma-1117/GEN-SIM
/DiElectrons_Ene500/GEN/CMSSW_1_2_3-Spring07-Egamma-1176967310                /DiElectrons_Ene500/CMSSW_1_2_3-Spring07-Egamma-1176967310/GEN-SIM 
/DiElectrons_Ene3000/GEN/CMSSW_1_2_3-Spring07-Egamma-1176967257               /DiElectrons_Ene3000/CMSSW_1_2_3-Spring07-Egamma-1176967257/GEN-SIM
/DiElectrons_Ene4000/GEN/CMSSW_1_2_3-Spring07-Egamma-1176967278               /DiElectrons_Ene4000/CMSSW_1_2_3-Spring07-Egamma-1176967278/GEN-SIM
/DiPhotons_Ene1500/GEN/CMSSW_1_2_3-Spring07-Egamma-1176967439                 /DiPhotons_Ene1500/CMSSW_1_2_3-Spring07-Egamma-1176967439/GEN-SIM
/DiPhotons_Ene1750/SIM/CMSSW_1_2_3-Spring07-Egamma-1176967716                 /DiPhotons_Ene1750/CMSSW_1_2_3-Spring07-Egamma-1176967716/GEN-SIM 
/DiPhotons_Ene4000/GEN/CMSSW_1_2_3-Spring07-1114                              /DiPhotons_Ene4000/CMSSW_1_2_3-Spring07-Egamma-1114/GEN-SIM /Z_Incl_Pt_250_inf/SIM/CMSSW_1_2_3-Spring07-SUSYBSM-1175242869    /Z_Incl_Pt_250_inf/SIM/CMSSW_1_2_3-Spring07-SUSYBSM-1175242869

Job Robot DATASET
/mc-physval-111-SingleElectrons-Ene0To50/RECO/CMSSW_1_1_1-GEN-SIM-DIGI-RECO-1163086297  /SingleElectron-Ene0To50/CMSSW_1_1_1-1163086297/GEN-SIM-DIGI-RECO 
